"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1986-04-30",0.0514626084388055,0.0514626084388055,0.104139837434901,0.320924563022454,0.210976129650654,0.157257547072655,0.157257547072655,0.377556452120188,0.495351435522828,0.688423196686247,0.557123763011063,0.495351435522828,1.00130160459478,0.377556452120188,0.688423196686247,0.833975711843606,0.759046954324643,0.759046954324643,0.914250718926432,0.621318903020812,0.688423196686247,0.688423196686247,0.621318903020812,0.621318903020812,0.621318903020812,0.621318903020812,0.621318903020812
"1986-05-31",0.157257547072655,0.104139837434901,0.265468516789105,0.377556452120188,0.320924563022454,0.210976129650654,0.320924563022454,0.621318903020812,0.557123763011063,0.688423196686247,0.759046954324643,0.688423196686247,1.09717853320074,0.557123763011063,0.833975711843606,0.914250718926432,1.00130160459478,1.00130160459478,0.914250718926432,0.914250718926432,0.914250718926432,0.914250718926432,0.688423196686247,0.833975711843606,0.914250718926432,0.621318903020812,0.688423196686247
"1986-06-30",0.914250718926432,0.833975711843606,0.914250718926432,1.00130160459478,0.833975711843606,0.914250718926432,1.00130160459478,1.20499071388783,1.32982327992537,1.48094969717728,1.67849354894698,1.20499071388783,1.09717853320074,0.914250718926432,1.48094969717728,1.67849354894698,1.67849354894698,1.32982327992537,1.09717853320074,1.48094969717728,1.67849354894698,1.67849354894698,1.48094969717728,1.67849354894698,1.32982327992537,1.32982327992537,1.32982327992537
"1986-07-31",0.833975711843606,0.688423196686247,0.759046954324643,0.759046954324643,0.688423196686247,0.914250718926432,0.914250718926432,1.00130160459478,1.32982327992537,1.48094969717728,1.67849354894698,1.20499071388783,1.09717853320074,0.759046954324643,1.67849354894698,1.67849354894698,1.67849354894698,1.48094969717728,1.00130160459478,1.67849354894698,1.67849354894698,1.67849354894698,1.48094969717728,1.48094969717728,1.48094969717728,1.32982327992537,1.32982327992537
"1986-08-31",1.48094969717728,1.20499071388783,1.09717853320074,1.09717853320074,1.20499071388783,1.48094969717728,1.48094969717728,1.48094969717728,2.49902981723768,2.49902981723768,2.49902981723768,1.67849354894698,1.98366328452612,1.00130160459478,2.49902981723768,2.49902981723768,2.49902981723768,1.98366328452612,1.67849354894698,2.49902981723768,2.49902981723768,2.49902981723768,1.98366328452612,1.98366328452612,1.98366328452612,2.49902981723768,1.98366328452612
"1986-09-30",1.09717853320074,1.00130160459478,0.914250718926432,1.00130160459478,0.914250718926432,1.09717853320074,1.09717853320074,1.67849354894698,1.67849354894698,1.98366328452612,1.98366328452612,1.67849354894698,1.98366328452612,0.914250718926432,1.98366328452612,2.49902981723768,1.98366328452612,1.67849354894698,1.20499071388783,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.98366328452612,1.98366328452612,1.32982327992537,1.67849354894698
"1986-10-31",1.67849354894698,1.32982327992537,1.00130160459478,1.20499071388783,1.32982327992537,1.67849354894698,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.00130160459478,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698
"1986-11-30",1.67849354894698,1.98366328452612,1.00130160459478,1.20499071388783,1.48094969717728,1.67849354894698,1.67849354894698,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.20499071388783,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.48094969717728,1.67849354894698
"1986-12-31",1.98366328452612,1.98366328452612,1.32982327992537,1.67849354894698,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,2.49902981723768,1.67849354894698,1.98366328452612,1.32982327992537,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
"1987-01-31",1.98366328452612,1.67849354894698,1.09717853320074,1.32982327992537,1.48094969717728,1.67849354894698,1.48094969717728,1.67849354894698,1.67849354894698,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.20499071388783,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.48094969717728,1.98366328452612,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.20499071388783,1.48094969717728
"1987-02-28",1.98366328452612,1.67849354894698,1.09717853320074,1.20499071388783,1.32982327992537,1.67849354894698,1.48094969717728,1.67849354894698,1.48094969717728,1.67849354894698,1.48094969717728,1.48094969717728,1.67849354894698,1.09717853320074,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.48094969717728,1.67849354894698,1.67849354894698,1.48094969717728,1.48094969717728,1.48094969717728,1.67849354894698,1.20499071388783,1.48094969717728
"1987-03-31",1.98366328452612,1.67849354894698,1.00130160459478,1.32982327992537,1.48094969717728,1.67849354894698,1.48094969717728,1.98366328452612,1.67849354894698,1.67849354894698,1.48094969717728,1.48094969717728,1.67849354894698,1.09717853320074,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.48094969717728,1.98366328452612,1.48094969717728,1.48094969717728,1.48094969717728,1.48094969717728,1.67849354894698,1.20499071388783,1.48094969717728
"1987-04-30",1.98366328452612,1.98366328452612,1.32982327992537,2.49902981723768,1.98366328452612,1.98366328452612,2.49902981723768,2.49902981723768,1.98366328452612,1.98366328452612,2.49902981723768,2.49902981723768,1.98366328452612,1.09717853320074,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.98366328452612,2.49902981723768,1.98366328452612,2.49902981723768,1.98366328452612,1.98366328452612,1.98366328452612
"1987-05-31",1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,2.49902981723768,2.49902981723768,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.09717853320074,1.67849354894698,1.67849354894698,1.67849354894698,1.67849354894698,1.48094969717728,1.98366328452612,1.67849354894698,1.98366328452612,1.67849354894698,1.98366328452612,1.67849354894698,1.98366328452612,1.98366328452612
"1987-06-30",1.32982327992537,1.32982327992537,1.20499071388783,1.32982327992537,1.00130160459478,1.20499071388783,1.32982327992537,1.67849354894698,1.48094969717728,1.32982327992537,1.48094969717728,1.48094969717728,1.67849354894698,1.09717853320074,1.32982327992537,1.32982327992537,1.48094969717728,1.20499071388783,1.32982327992537,1.32982327992537,1.48094969717728,1.32982327992537,1.32982327992537,1.32982327992537,1.20499071388783,1.48094969717728,1.48094969717728
"1987-07-31",1.67849354894698,1.48094969717728,1.20499071388783,1.20499071388783,1.09717853320074,1.48094969717728,1.48094969717728,1.67849354894698,1.20499071388783,1.09717853320074,1.09717853320074,1.00130160459478,1.67849354894698,1.32982327992537,1.09717853320074,1.20499071388783,1.20499071388783,0.914250718926432,1.09717853320074,1.09717853320074,1.20499071388783,1.09717853320074,1.09717853320074,1.20499071388783,1.09717853320074,1.09717853320074,1.09717853320074
